InvoiceNo,TotalItems,OrderSize
557969,30,Large (26-50)
551878,30,Large (26-50)
576736,30,Large (26-50)
555839,30,Large (26-50)
537635,30,Large (26-50)
557237,30,Large (26-50)
576349,30,Large (26-50)
557313,30,Large (26-50)
555934,30,Large (26-50)
581185,30,Large (26-50)
562529,30,Large (26-50)
577162,30,Large (26-50)
578631,30,Large (26-50)
547072,30,Large (26-50)
550772,30,Large (26-50)
555939,30,Large (26-50)
571853,30,Large (26-50)
556253,30,Large (26-50)
572036,30,Large (26-50)
550801,30,Large (26-50)
562125,30,Large (26-50)
551150,30,Large (26-50)
581485,30,Large (26-50)
536608,30,Large (26-50)
572236,29,Large (26-50)
571904,29,Large (26-50)
562431,29,Large (26-50)
543283,29,Large (26-50)
543350,29,Large (26-50)
573354,29,Large (26-50)
543046,29,Large (26-50)
562809,29,Large (26-50)
551555,29,Large (26-50)
537816,29,Large (26-50)
544042,29,Large (26-50)
542598,29,Large (26-50)
550187,29,Large (26-50)
574871,29,Large (26-50)
554164,29,Large (26-50)
557976,29,Large (26-50)
561520,29,Large (26-50)
542609,29,Large (26-50)
543539,29,Large (26-50)
569921,29,Large (26-50)
545524,29,Large (26-50)
575982,29,Large (26-50)
539080,29,Large (26-50)
548991,29,Large (26-50)
545668,29,Large (26-50)
539435,29,Large (26-50)
574052,29,Large (26-50)
552327,29,Large (26-50)
549974,29,Large (26-50)
567298,29,Large (26-50)
549550,29,Large (26-50)
579679,29,Large (26-50)
536525,29,Large (26-50)
562277,29,Large (26-50)
572812,29,Large (26-50)
559532,29,Large (26-50)
559697,29,Large (26-50)
566215,29,Large (26-50)
566225,29,Large (26-50)
579684,29,Large (26-50)
568409,29,Large (26-50)
539298,29,Large (26-50)
558442,29,Large (26-50)
545670,29,Large (26-50)
558749,29,Large (26-50)
567529,29,Large (26-50)
569723,28,Large (26-50)
573412,28,Large (26-50)
547539,28,Large (26-50)
543128,28,Large (26-50)
574917,28,Large (26-50)
574890,28,Large (26-50)
556539,28,Large (26-50)
537901,28,Large (26-50)
581324,28,Large (26-50)
561952,28,Large (26-50)
560826,28,Large (26-50)
568874,28,Large (26-50)
580173,28,Large (26-50)
539092,28,Large (26-50)
557942,28,Large (26-50)
553749,28,Large (26-50)
538252,28,Large (26-50)
560792,28,Large (26-50)
560269,28,Large (26-50)
539675,28,Large (26-50)
566555,28,Large (26-50)
560501,28,Large (26-50)
560263,28,Large (26-50)
553227,28,Large (26-50)
560416,28,Large (26-50)
544480,28,Large (26-50)
540732,28,Large (26-50)
554844,28,Large (26-50)
552806,28,Large (26-50)
559795,28,Large (26-50)
544929,28,Large (26-50)
554939,28,Large (26-50)
545020,28,Large (26-50)
565679,28,Large (26-50)
552567,28,Large (26-50)
565216,28,Large (26-50)
566439,28,Large (26-50)
559302,28,Large (26-50)
578304,28,Large (26-50)
577556,28,Large (26-50)
558740,28,Large (26-50)
539837,28,Large (26-50)
553223,28,Large (26-50)
545477,28,Large (26-50)
564248,28,Large (26-50)
560604,28,Large (26-50)
548371,28,Large (26-50)
548293,28,Large (26-50)
546405,28,Large (26-50)
538831,28,Large (26-50)
555702,28,Large (26-50)
580962,28,Large (26-50)
551895,28,Large (26-50)
569258,28,Large (26-50)
554381,28,Large (26-50)
561257,28,Large (26-50)
573423,28,Large (26-50)
575329,28,Large (26-50)
563099,28,Large (26-50)
561697,28,Large (26-50)
570028,28,Large (26-50)
574908,28,Large (26-50)
563689,28,Large (26-50)
542733,28,Large (26-50)
562571,28,Large (26-50)
573325,28,Large (26-50)
579014,28,Large (26-50)
562462,28,Large (26-50)
546785,28,Large (26-50)
562442,28,Large (26-50)
578130,28,Large (26-50)
537130,28,Large (26-50)
572197,28,Large (26-50)
536573,28,Large (26-50)
556190,28,Large (26-50)
572191,28,Large (26-50)
553000,28,Large (26-50)
547371,28,Large (26-50)
562233,28,Large (26-50)
547105,28,Large (26-50)
579339,28,Large (26-50)
558479,28,Large (26-50)
563938,28,Large (26-50)
551979,28,Large (26-50)
543852,28,Large (26-50)
569035,28,Large (26-50)
543901,28,Large (26-50)
560186,27,Large (26-50)
578308,27,Large (26-50)
541270,27,Large (26-50)
559810,27,Large (26-50)
555017,27,Large (26-50)
560820,27,Large (26-50)
560929,27,Large (26-50)
574751,27,Large (26-50)
552182,27,Large (26-50)
574716,27,Large (26-50)
573887,27,Large (26-50)
549104,27,Large (26-50)
559991,27,Large (26-50)
541113,27,Large (26-50)
565199,27,Large (26-50)
545087,27,Large (26-50)
579513,27,Large (26-50)
559826,27,Large (26-50)
565251,27,Large (26-50)
543924,27,Large (26-50)
555521,27,Large (26-50)
551720,27,Large (26-50)
563333,27,Large (26-50)
543485,27,Large (26-50)
548892,27,Large (26-50)
573695,27,Large (26-50)
580905,27,Large (26-50)
581356,27,Large (26-50)
542897,27,Large (26-50)
570896,27,Large (26-50)
570784,27,Large (26-50)
547654,27,Large (26-50)
581253,27,Large (26-50)
562525,27,Large (26-50)
578028,27,Large (26-50)
555548,27,Large (26-50)
579489,27,Large (26-50)
564326,27,Large (26-50)
545505,27,Large (26-50)
566729,27,Large (26-50)
559352,27,Large (26-50)
549910,27,Large (26-50)
571742,26,Large (26-50)
554035,26,Large (26-50)
562720,26,Large (26-50)
572107,26,Large (26-50)
576635,26,Large (26-50)
575134,26,Large (26-50)
575149,26,Large (26-50)
571920,26,Large (26-50)
547685,26,Large (26-50)
547828,26,Large (26-50)
576096,26,Large (26-50)
561384,26,Large (26-50)
538654,26,Large (26-50)
561713,26,Large (26-50)
561570,26,Large (26-50)
553734,26,Large (26-50)
548466,26,Large (26-50)
577806,26,Large (26-50)
543478,26,Large (26-50)
553722,26,Large (26-50)
575317,26,Large (26-50)
579179,26,Large (26-50)
569865,26,Large (26-50)
551991,26,Large (26-50)
563657,26,Large (26-50)
548556,26,Large (26-50)
548568,26,Large (26-50)
543396,26,Large (26-50)
536989,26,Large (26-50)
537433,26,Large (26-50)
562842,26,Large (26-50)
576539,26,Large (26-50)
571301,26,Large (26-50)
575061,26,Large (26-50)
537809,26,Large (26-50)
551559,26,Large (26-50)
570973,26,Large (26-50)
551652,26,Large (26-50)
570769,26,Large (26-50)
551649,26,Large (26-50)
569125,26,Large (26-50)
567097,26,Large (26-50)
558773,26,Large (26-50)
567893,26,Large (26-50)
545323,26,Large (26-50)
552529,26,Large (26-50)
550030,26,Large (26-50)
544197,26,Large (26-50)
559001,26,Large (26-50)
553412,26,Large (26-50)
549169,26,Large (26-50)
568541,26,Large (26-50)
558259,26,Large (26-50)
577724,26,Large (26-50)
568099,26,Large (26-50)
580774,26,Large (26-50)
558561,26,Large (26-50)
542412,26,Large (26-50)
578785,26,Large (26-50)
554706,26,Large (26-50)
577067,26,Large (26-50)
554502,26,Large (26-50)
549433,26,Large (26-50)
544404,26,Large (26-50)
554506,26,Large (26-50)
554670,26,Large (26-50)
575764,26,Large (26-50)
552960,26,Large (26-50)
552968,26,Large (26-50)
552959,26,Large (26-50)
544592,26,Large (26-50)
551143,26,Large (26-50)
536748,26,Large (26-50)
537206,25,Medium (11-25)
572464,25,Medium (11-25)
559821,25,Medium (11-25)
559682,25,Medium (11-25)
546919,25,Medium (11-25)
573134,25,Medium (11-25)
576669,25,Medium (11-25)
556929,25,Medium (11-25)
547003,25,Medium (11-25)
562096,25,Medium (11-25)
557250,25,Medium (11-25)
571064,25,Medium (11-25)
548704,25,Medium (11-25)
551836,25,Medium (11-25)
576359,25,Medium (11-25)
543622,25,Medium (11-25)
555580,25,Medium (11-25)
579185,25,Medium (11-25)
550338,25,Medium (11-25)
565212,25,Medium (11-25)
541087,25,Medium (11-25)
538797,25,Medium (11-25)
569660,25,Medium (11-25)
554350,25,Medium (11-25)
577103,25,Medium (11-25)
569368,25,Medium (11-25)
563934,25,Medium (11-25)
545899,25,Medium (11-25)
553499,25,Medium (11-25)
564047,25,Medium (11-25)
564318,25,Medium (11-25)
542213,25,Medium (11-25)
541998,25,Medium (11-25)
568243,25,Medium (11-25)
580756,25,Medium (11-25)
552233,25,Medium (11-25)
558755,25,Medium (11-25)
558717,25,Medium (11-25)
545517,25,Medium (11-25)
554792,25,Medium (11-25)
577546,25,Medium (11-25)
573930,25,Medium (11-25)
578689,25,Medium (11-25)
558912,25,Medium (11-25)
560557,25,Medium (11-25)
567287,25,Medium (11-25)
539727,25,Medium (11-25)
560544,25,Medium (11-25)
580655,25,Medium (11-25)
540093,25,Medium (11-25)
541288,25,Medium (11-25)
572104,25,Medium (11-25)
556439,25,Medium (11-25)
537139,25,Medium (11-25)
547085,25,Medium (11-25)
550764,25,Medium (11-25)
554032,24,Medium (11-25)
578113,24,Medium (11-25)
550655,24,Medium (11-25)
550658,24,Medium (11-25)
571550,24,Medium (11-25)
573132,24,Medium (11-25)
546923,24,Medium (11-25)
540906,24,Medium (11-25)
565740,24,Medium (11-25)
565724,24,Medium (11-25)
579526,24,Medium (11-25)
545012,24,Medium (11-25)
554674,24,Medium (11-25)
554701,24,Medium (11-25)
559419,24,Medium (11-25)
572654,24,Medium (11-25)
580076,24,Medium (11-25)
565449,24,Medium (11-25)
549562,24,Medium (11-25)
575727,24,Medium (11-25)
559339,24,Medium (11-25)
559319,24,Medium (11-25)
579494,24,Medium (11-25)
571744,24,Medium (11-25)
571830,24,Medium (11-25)
573124,24,Medium (11-25)
573129,24,Medium (11-25)
571916,24,Medium (11-25)
550674,24,Medium (11-25)
575135,24,Medium (11-25)
554064,24,Medium (11-25)
575208,24,Medium (11-25)
578345,24,Medium (11-25)
578296,24,Medium (11-25)
567456,24,Medium (11-25)
575866,24,Medium (11-25)
559143,24,Medium (11-25)
559148,24,Medium (11-25)
540029,24,Medium (11-25)
539865,24,Medium (11-25)
540174,24,Medium (11-25)
540181,24,Medium (11-25)
560200,24,Medium (11-25)
565127,24,Medium (11-25)
565090,24,Medium (11-25)
564966,24,Medium (11-25)
541409,24,Medium (11-25)
549552,24,Medium (11-25)
541479,24,Medium (11-25)
575946,24,Medium (11-25)
552492,24,Medium (11-25)
567632,24,Medium (11-25)
578346,24,Medium (11-25)
549312,24,Medium (11-25)
541570,24,Medium (11-25)
580398,24,Medium (11-25)
560280,24,Medium (11-25)
575633,24,Medium (11-25)
548316,24,Medium (11-25)
554508,24,Medium (11-25)
559156,24,Medium (11-25)
559029,24,Medium (11-25)
579466,24,Medium (11-25)
574138,24,Medium (11-25)
549946,24,Medium (11-25)
579725,24,Medium (11-25)
544334,24,Medium (11-25)
580321,24,Medium (11-25)
564717,24,Medium (11-25)
564641,24,Medium (11-25)
554921,24,Medium (11-25)
558918,24,Medium (11-25)
558891,24,Medium (11-25)
545414,24,Medium (11-25)
567888,24,Medium (11-25)
567324,24,Medium (11-25)
539662,24,Medium (11-25)
539588,24,Medium (11-25)
539597,24,Medium (11-25)
539604,24,Medium (11-25)
578792,24,Medium (11-25)
539483,24,Medium (11-25)
580718,24,Medium (11-25)
539410,24,Medium (11-25)
552342,24,Medium (11-25)
567969,24,Medium (11-25)
542154,24,Medium (11-25)
560721,24,Medium (11-25)
567546,24,Medium (11-25)
574041,24,Medium (11-25)
574044,24,Medium (11-25)
567487,24,Medium (11-25)
558909,24,Medium (11-25)
542212,24,Medium (11-25)
560581,24,Medium (11-25)
560441,24,Medium (11-25)
544329,24,Medium (11-25)
541673,24,Medium (11-25)
558917,24,Medium (11-25)
545077,24,Medium (11-25)
577011,24,Medium (11-25)
574241,24,Medium (11-25)
574245,24,Medium (11-25)
566309,24,Medium (11-25)
574274,24,Medium (11-25)
547991,24,Medium (11-25)
545187,24,Medium (11-25)
552729,24,Medium (11-25)
566026,24,Medium (11-25)
574319,24,Medium (11-25)
565860,24,Medium (11-25)
566052,24,Medium (11-25)
540534,24,Medium (11-25)
544061,24,Medium (11-25)
554364,24,Medium (11-25)
564077,24,Medium (11-25)
574730,24,Medium (11-25)
553317,24,Medium (11-25)
553170,24,Medium (11-25)
553469,24,Medium (11-25)
542004,24,Medium (11-25)
574013,24,Medium (11-25)
558482,24,Medium (11-25)
580738,24,Medium (11-25)
580765,24,Medium (11-25)
539400,24,Medium (11-25)
552174,24,Medium (11-25)
580368,24,Medium (11-25)
580370,24,Medium (11-25)
552181,24,Medium (11-25)
568913,24,Medium (11-25)
568893,24,Medium (11-25)
543908,24,Medium (11-25)
561023,24,Medium (11-25)
555164,24,Medium (11-25)
579284,24,Medium (11-25)
579285,24,Medium (11-25)
545856,24,Medium (11-25)
576058,24,Medium (11-25)
552189,24,Medium (11-25)
552135,24,Medium (11-25)
568460,24,Medium (11-25)
558629,24,Medium (11-25)
544076,24,Medium (11-25)
579788,24,Medium (11-25)
558070,24,Medium (11-25)
555497,24,Medium (11-25)
576877,24,Medium (11-25)
555381,24,Medium (11-25)
555392,24,Medium (11-25)
551902,24,Medium (11-25)
539001,24,Medium (11-25)
539005,24,Medium (11-25)
564222,24,Medium (11-25)
564096,24,Medium (11-25)
545890,24,Medium (11-25)
558261,24,Medium (11-25)
558182,24,Medium (11-25)
539085,24,Medium (11-25)
568555,24,Medium (11-25)
539219,24,Medium (11-25)
538907,24,Medium (11-25)
573532,24,Medium (11-25)
569559,24,Medium (11-25)
569515,24,Medium (11-25)
542632,24,Medium (11-25)
553701,24,Medium (11-25)
580214,24,Medium (11-25)
542596,24,Medium (11-25)
542432,24,Medium (11-25)
549105,24,Medium (11-25)
548969,24,Medium (11-25)
563898,24,Medium (11-25)
580172,24,Medium (11-25)
560844,24,Medium (11-25)
568803,24,Medium (11-25)
568869,24,Medium (11-25)
540974,24,Medium (11-25)
540985,24,Medium (11-25)
580529,24,Medium (11-25)
566083,24,Medium (11-25)
580975,24,Medium (11-25)
538828,24,Medium (11-25)
569649,24,Medium (11-25)
569656,24,Medium (11-25)
543668,24,Medium (11-25)
543693,24,Medium (11-25)
548457,24,Medium (11-25)
551976,24,Medium (11-25)
551977,24,Medium (11-25)
557966,24,Medium (11-25)
576111,24,Medium (11-25)
576080,24,Medium (11-25)
579917,24,Medium (11-25)
579920,24,Medium (11-25)
555530,24,Medium (11-25)
555701,24,Medium (11-25)
557766,24,Medium (11-25)
580984,24,Medium (11-25)
540507,24,Medium (11-25)
559658,24,Medium (11-25)
579686,24,Medium (11-25)
559920,24,Medium (11-25)
559926,24,Medium (11-25)
577496,24,Medium (11-25)
541217,24,Medium (11-25)
580525,24,Medium (11-25)
549664,24,Medium (11-25)
565586,24,Medium (11-25)
573352,24,Medium (11-25)
548359,24,Medium (11-25)
563923,24,Medium (11-25)
563623,24,Medium (11-25)
563544,24,Medium (11-25)
580169,24,Medium (11-25)
551989,24,Medium (11-25)
569689,24,Medium (11-25)
579183,24,Medium (11-25)
557668,24,Medium (11-25)
557583,24,Medium (11-25)
538503,24,Medium (11-25)
573403,24,Medium (11-25)
569815,24,Medium (11-25)
563255,24,Medium (11-25)
563831,24,Medium (11-25)
537811,24,Medium (11-25)
570419,24,Medium (11-25)
538070,24,Medium (11-25)
563208,24,Medium (11-25)
580023,24,Medium (11-25)
543479,24,Medium (11-25)
542872,24,Medium (11-25)
557464,24,Medium (11-25)
579151,24,Medium (11-25)
555585,24,Medium (11-25)
578230,24,Medium (11-25)
550362,24,Medium (11-25)
570089,24,Medium (11-25)
573378,24,Medium (11-25)
569977,24,Medium (11-25)
570265,24,Medium (11-25)
537664,24,Medium (11-25)
576772,24,Medium (11-25)
555759,24,Medium (11-25)
555818,24,Medium (11-25)
556034,24,Medium (11-25)
557114,24,Medium (11-25)
543163,24,Medium (11-25)
543167,24,Medium (11-25)
548509,24,Medium (11-25)
561662,24,Medium (11-25)
553726,24,Medium (11-25)
548718,24,Medium (11-25)
551832,24,Medium (11-25)
547718,24,Medium (11-25)
557317,24,Medium (11-25)
557304,24,Medium (11-25)
575180,24,Medium (11-25)
562036,24,Medium (11-25)
577129,24,Medium (11-25)
562606,24,Medium (11-25)
575053,24,Medium (11-25)
562590,24,Medium (11-25)
553979,24,Medium (11-25)
562973,24,Medium (11-25)
550457,24,Medium (11-25)
570671,24,Medium (11-25)
557523,24,Medium (11-25)
546766,24,Medium (11-25)
546772,24,Medium (11-25)
546732,24,Medium (11-25)
573279,24,Medium (11-25)
571050,24,Medium (11-25)
556971,24,Medium (11-25)
557216,24,Medium (11-25)
556035,24,Medium (11-25)
537243,24,Medium (11-25)
573156,24,Medium (11-25)
556805,24,Medium (11-25)
546996,24,Medium (11-25)
551415,24,Medium (11-25)
578023,24,Medium (11-25)
579108,24,Medium (11-25)
579109,24,Medium (11-25)
581184,24,Medium (11-25)
537469,24,Medium (11-25)
573167,24,Medium (11-25)
571313,24,Medium (11-25)
571318,24,Medium (11-25)
543247,24,Medium (11-25)
554078,24,Medium (11-25)
554051,24,Medium (11-25)
562550,24,Medium (11-25)
575080,24,Medium (11-25)
579015,24,Medium (11-25)
556786,24,Medium (11-25)
575088,24,Medium (11-25)
554130,24,Medium (11-25)
562050,24,Medium (11-25)
543454,24,Medium (11-25)
543457,24,Medium (11-25)
580052,24,Medium (11-25)
575203,24,Medium (11-25)
542992,24,Medium (11-25)
557012,24,Medium (11-25)
550991,24,Medium (11-25)
561858,24,Medium (11-25)
556670,24,Medium (11-25)
579007,24,Medium (11-25)
547017,24,Medium (11-25)
547391,24,Medium (11-25)
572184,24,Medium (11-25)
547165,24,Medium (11-25)
547101,24,Medium (11-25)
536524,24,Medium (11-25)
581489,24,Medium (11-25)
536380,24,Medium (11-25)
551151,24,Medium (11-25)
575710,24,Medium (11-25)
572679,24,Medium (11-25)
578112,24,Medium (11-25)
562259,24,Medium (11-25)
581385,24,Medium (11-25)
536791,24,Medium (11-25)
556785,24,Medium (11-25)
556119,24,Medium (11-25)
576653,24,Medium (11-25)
576656,24,Medium (11-25)
576636,24,Medium (11-25)
572105,24,Medium (11-25)
562446,24,Medium (11-25)
581474,24,Medium (11-25)
572852,24,Medium (11-25)
572877,24,Medium (11-25)
536781,24,Medium (11-25)
572328,24,Medium (11-25)
536792,24,Medium (11-25)
572297,23,Medium (11-25)
550821,23,Medium (11-25)
563738,23,Medium (11-25)
562942,23,Medium (11-25)
562581,23,Medium (11-25)
571055,23,Medium (11-25)
575090,23,Medium (11-25)
575170,23,Medium (11-25)
564738,23,Medium (11-25)
549538,23,Medium (11-25)
565202,23,Medium (11-25)
553064,23,Medium (11-25)
553142,23,Medium (11-25)
560839,23,Medium (11-25)
560868,23,Medium (11-25)
560911,23,Medium (11-25)
549970,23,Medium (11-25)
575724,23,Medium (11-25)
559793,23,Medium (11-25)
552441,23,Medium (11-25)
567644,23,Medium (11-25)
551445,23,Medium (11-25)
576928,23,Medium (11-25)
559201,23,Medium (11-25)
545276,23,Medium (11-25)
567941,23,Medium (11-25)
547923,23,Medium (11-25)
545704,23,Medium (11-25)
547893,23,Medium (11-25)
547936,23,Medium (11-25)
573776,23,Medium (11-25)
558065,23,Medium (11-25)
555527,23,Medium (11-25)
555417,23,Medium (11-25)
555498,23,Medium (11-25)
545992,23,Medium (11-25)
538512,23,Medium (11-25)
546634,23,Medium (11-25)
563231,23,Medium (11-25)
581581,22,Medium (11-25)
572682,22,Medium (11-25)
546762,22,Medium (11-25)
570206,22,Medium (11-25)
